datetime,city,weather_main,weather_description,temp,feels_like,pressure,wind_speed2026-05-05 20:14:32,Moscow,Rain,light rain,16.39,16.1,1008,2.02
2026-05-05 20:14:32,Moscow,Rain,light rain,16.39,16.1,1008,2.02
2026-05-05 20:14:32,Moscow,Rain,light rain,16.39,16.1,1008,2.02
2026-05-05 20:14:32,Moscow,Rain,light rain,16.39,16.1,1008,2.02
2026-05-05 20:14:32,Moscow,Rain,light rain,16.39,16.1,1008,2.02
2026-05-05 20:14:32,Moscow,Rain,light rain,16.39,16.1,1008,2.02
2026-05-05 20:14:32,Moscow,Rain,light rain,16.39,16.1,1008,2.02
